window_id	item_id_seq_train	item_id_target	interaction_time_delta_train	session	common_item
3676	5	5	8	4447.0	1
3677	15 7	28	19 8	4448.0	0
3678	15	7	19	4448.0	1
3679	2 28 2	2	13 17 12	4499.0	1
3680	2 28	2	13 17	4499.0	1
3681	2	28	13	4499.0	0
3682	6 6 4 5 6 23	2	0 0 0 1 0 14	4505.0	1
3683	6 6 4 5 6	23	0 0 0 1 0	4505.0	0
3684	6 6 4 5	6	0 0 0 1	4505.0	1
3685	6 6 4	5	0 0 0	4505.0	1
3686	6 6	4	0 0	4505.0	0
3687	6	6	0	4505.0	1
3688	2 28	2	1 1	4511.0	1
3689	2	28	1	4511.0	0
3690	6	6	0	4513.0	1
3691	2 3	2	19 0	4587.0	1
3692	2	3	19	4587.0	0
3693	2	27	2	4589.0	0
3694	2	6	4	4591.0	1
3695	28 19 2	28	0 1 2	4593.0	0
3696	28 19	2	0 1	4593.0	1
3697	28	19	0	4593.0	0
3698	28 2 2 28 2 28	2	0 7 0 0 1 0	4607.0	1
3699	28 2 2 28 2	28	0 7 0 0 1	4607.0	0
3700	28 2 2 28	2	0 7 0 0	4607.0	1
3701	28 2 2	28	0 7 0	4607.0	0
3702	28 2	2	0 7	4607.0	1
3703	28	2	0	4607.0	1
3704	6 28 2 2 2 28	2	0 28 0 65 0 0	4608.0	1
3705	6 28 2 2 2	28	0 28 0 65 0	4608.0	0
3706	6 28 2 2	2	0 28 0 65	4608.0	1
3707	6 28 2	2	0 28 0	4608.0	1
3708	6 28	2	0 28	4608.0	1
3709	6	28	0	4608.0	0
3710	2 2	28	0 12	4609.0	0
3711	2	2	0	4609.0	1
3712	4 5 28 2 4 4 4 4 5 4 4 4 5 2 28	2	0 1 2 2 0 13 16 0 0 0 7 0 25 0 1	4611.0	1
3713	4 5 28 2 4 4 4 4 5 4 4 4 5 2	28	0 1 2 2 0 13 16 0 0 0 7 0 25 0	4611.0	0
3714	4 5 28 2 4 4 4 4 5 4 4 4 5	2	0 1 2 2 0 13 16 0 0 0 7 0 25	4611.0	1
3715	4 5 28 2 4 4 4 4 5 4 4 4	5	0 1 2 2 0 13 16 0 0 0 7 0	4611.0	1
3716	4 5 28 2 4 4 4 4 5 4 4	4	0 1 2 2 0 13 16 0 0 0 7	4611.0	0
3717	4 5 28 2 4 4 4 4 5 4	4	0 1 2 2 0 13 16 0 0 0	4611.0	0
3718	4 5 28 2 4 4 4 4 5	4	0 1 2 2 0 13 16 0 0	4611.0	0
3719	4 5 28 2 4 4 4 4	5	0 1 2 2 0 13 16 0	4611.0	1
3720	4 5 28 2 4 4 4	4	0 1 2 2 0 13 16	4611.0	0
3721	4 5 28 2 4 4	4	0 1 2 2 0 13	4611.0	0
3722	4 5 28 2 4	4	0 1 2 2 0	4611.0	0
3723	4 5 28 2	4	0 1 2 2	4611.0	0
3724	4 5 28	2	0 1 2	4611.0	1
3725	4 5	28	0 1	4611.0	0
3726	4	5	0	4611.0	1
3727	2 2 28 28 2 2 2 28 6 6 23	6	0 2 9 0 223 0 0 10 1 0 7	4612.0	1
3728	2 2 28 28 2 2 2 28 6 6	23	0 2 9 0 223 0 0 10 1 0	4612.0	0
3729	2 2 28 28 2 2 2 28 6	6	0 2 9 0 223 0 0 10 1	4612.0	1
3730	2 2 28 28 2 2 2 28	6	0 2 9 0 223 0 0 10	4612.0	1
3731	2 2 28 28 2 2 2	28	0 2 9 0 223 0 0	4612.0	0
3732	2 2 28 28 2 2	2	0 2 9 0 223 0	4612.0	1
3733	2 2 28 28 2	2	0 2 9 0 223	4612.0	1
3734	2 2 28 28	2	0 2 9 0	4612.0	1
3735	2 2 28	28	0 2 9	4612.0	0
3736	2 2	28	0 2	4612.0	0
3737	2	2	0	4612.0	1
3738	6	6	29	4615.0	1
3739	2	28	28	4616.0	0
3740	28 4 5	2	0 0 10	4627.0	1
3741	28 4	5	0 0	4627.0	1
3742	28	4	0	4627.0	0
3743	4 5 2 1 2 2 1 2 2	28	0 0 0 1 0 0 1 40 15	4632.0	0
3744	4 5 2 1 2 2 1 2	2	0 0 0 1 0 0 1 40	4632.0	1
3745	4 5 2 1 2 2 1	2	0 0 0 1 0 0 1	4632.0	1
3746	4 5 2 1 2 2	1	0 0 0 1 0 0	4632.0	0
3747	4 5 2 1 2	2	0 0 0 1 0	4632.0	1
3748	4 5 2 1	2	0 0 0 1	4632.0	1
3749	4 5 2	1	0 0 0	4632.0	0
3750	4 5	2	0 0	4632.0	1
3751	4	5	0	4632.0	1
3752	2 28	2	135 3	4635.0	1
3753	2	28	135	4635.0	0
3754	6 23 4	5	0 9 0	4637.0	1
3755	6 23	4	0 9	4637.0	0
3756	6	23	0	4637.0	0
3757	2	2	13	4650.0	1
3758	4	5	0	4651.0	1
3759	2 4 5 2 6	2	98 0 0 5 17	4653.0	1
3760	2 4 5 2	6	98 0 0 5	4653.0	1
3761	2 4 5	2	98 0 0	4653.0	1
3762	2 4	5	98 0	4653.0	1
3763	2	4	98	4653.0	0
3764	5 4	5	17 0	4661.0	1
3765	5	4	17	4661.0	0
3766	5 4	2	0 31	4664.0	1
3767	5	4	0	4664.0	0
3768	4 5 6 6	6	0 7 14 8	4674.0	1
3769	4 5 6	6	0 7 14	4674.0	1
3770	4 5	6	0 7	4674.0	1
3771	4	5	0	4674.0	1
3772	6	23	0	4676.0	0
3773	4 5 6	23	0 13 0	4684.0	0
3774	4 5	6	0 13	4684.0	1
3775	4	5	0	4684.0	1
3776	2 6 23	2	0 0 22	4690.0	1
3777	2 6	23	0 0	4690.0	0
3778	2	6	0	4690.0	1
3779	4 5 6 23	2	0 13 0 24	4691.0	1
3780	4 5 6	23	0 13 0	4691.0	0
3781	4 5	6	0 13	4691.0	1
3782	4	5	0	4691.0	1
3783	5	2	1	4709.0	1
3784	4 5	28	0 10	4710.0	0
3785	4	5	0	4710.0	1
3786	2 4 5 4 5 4 4 4 4 5 6 23 5 4 4	5	9 0 7 0 17 0 0 0 0 480 0 17 0 8 0	4712.0	1
3787	2 4 5 4 5 4 4 4 4 5 6 23 5 4	4	9 0 7 0 17 0 0 0 0 480 0 17 0 8	4712.0	0
3788	2 4 5 4 5 4 4 4 4 5 6 23 5	4	9 0 7 0 17 0 0 0 0 480 0 17 0	4712.0	0
3789	2 4 5 4 5 4 4 4 4 5 6 23	5	9 0 7 0 17 0 0 0 0 480 0 17	4712.0	1
3790	2 4 5 4 5 4 4 4 4 5 6	23	9 0 7 0 17 0 0 0 0 480 0	4712.0	0
3791	2 4 5 4 5 4 4 4 4 5	6	9 0 7 0 17 0 0 0 0 480	4712.0	1
3792	2 4 5 4 5 4 4 4 4	5	9 0 7 0 17 0 0 0 0	4712.0	1
3793	2 4 5 4 5 4 4 4	4	9 0 7 0 17 0 0 0	4712.0	0
3794	2 4 5 4 5 4 4	4	9 0 7 0 17 0 0	4712.0	0
3795	2 4 5 4 5 4	4	9 0 7 0 17 0	4712.0	0
3796	2 4 5 4 5	4	9 0 7 0 17	4712.0	0
3797	2 4 5 4	5	9 0 7 0	4712.0	1
3798	2 4 5	4	9 0 7	4712.0	0
3799	2 4	5	9 0	4712.0	1
3800	2	4	9	4712.0	0
3801	4 5 8 11 7 8 7 8	7	0 4 4 1 3 3 8 14	4715.0	1
3802	4 5 8 11 7 8 7	8	0 4 4 1 3 3 8	4715.0	0
3803	4 5 8 11 7 8	7	0 4 4 1 3 3	4715.0	1
3804	4 5 8 11 7	8	0 4 4 1 3	4715.0	0
3805	4 5 8 11	7	0 4 4 1	4715.0	1
3806	4 5 8	11	0 4 4	4715.0	0
3807	4 5	8	0 4	4715.0	0
3808	4	5	0	4715.0	1
3809	19 4	5	3 0	4720.0	1
3810	19	4	3	4720.0	0
3811	4	5	0	4723.0	1
3812	2	6	0	4725.0	1
3813	15	7	5	4731.0	1
3814	4 5 17 25 26	2	0 3 0 11 3	4734.0	1
3815	4 5 17 25	26	0 3 0 11	4734.0	0
3816	4 5 17	25	0 3 0	4734.0	0
3817	4 5	17	0 3	4734.0	0
3818	4	5	0	4734.0	1
3819	8 15	7	13 15	4736.0	1
3820	8	15	13	4736.0	1
3821	6 6	6	0 0	4737.0	1
3822	6	6	0	4737.0	1
3823	8	7	5	4740.0	1
3824	2 4 5 4 5 5 15 4 5 4 5 4 5 8 15	7	0 0 4 0 3 4 1 0 0 0 12 0 5 4 8	4745.0	1
3825	2 4 5 4 5 5 15 4 5 4 5 4 5 8	15	0 0 4 0 3 4 1 0 0 0 12 0 5 4	4745.0	1
3826	2 4 5 4 5 5 15 4 5 4 5 4 5	8	0 0 4 0 3 4 1 0 0 0 12 0 5	4745.0	0
3827	2 4 5 4 5 5 15 4 5 4 5 4	5	0 0 4 0 3 4 1 0 0 0 12 0	4745.0	1
3828	2 4 5 4 5 5 15 4 5 4 5	4	0 0 4 0 3 4 1 0 0 0 12	4745.0	0
3829	2 4 5 4 5 5 15 4 5 4	5	0 0 4 0 3 4 1 0 0 0	4745.0	1
3830	2 4 5 4 5 5 15 4 5	4	0 0 4 0 3 4 1 0 0	4745.0	0
3831	2 4 5 4 5 5 15 4	5	0 0 4 0 3 4 1 0	4745.0	1
3832	2 4 5 4 5 5 15	4	0 0 4 0 3 4 1	4745.0	0
3833	2 4 5 4 5 5	15	0 0 4 0 3 4	4745.0	1
3834	2 4 5 4 5	5	0 0 4 0 3	4745.0	1
3835	2 4 5 4	5	0 0 4 0	4745.0	1
3836	2 4 5	4	0 0 4	4745.0	0
3837	2 4	5	0 0	4745.0	1
3838	2	4	0	4745.0	0
3839	5	6	0	4746.0	1
3840	15	7	32	4749.0	1
3841	15	7	23	4753.0	1
3842	4 5 15	7	0 11 16	4755.0	1
3843	4 5	15	0 11	4755.0	1
3844	4	5	0	4755.0	1
3845	4 5 5 4	5	0 4 0 0	4764.0	1
3846	4 5 5	4	0 4 0	4764.0	0
3847	4 5	5	0 4	4764.0	1
3848	4	5	0	4764.0	1
3849	28 6	6	0 34	4767.0	1
3850	28	6	0	4767.0	1
3851	28 6 6	6	8 34 27	4769.0	1
3852	28 6	6	8 34	4769.0	1
3853	28	6	8	4769.0	1
3854	4 5 15	7	0 29 13	4771.0	1
3855	4 5	15	0 29	4771.0	1
3856	4	5	0	4771.0	1
3857	2 4 5	5	3 0 3	4774.0	1
3858	2 4	5	3 0	4774.0	1
3859	2	4	3	4774.0	0
3860	4 5 15 2 1 2 7 15 7 15 7 15 7 7 15 7 15 15 7 7 15 7 1 2	7	0 0 2 2 11 9 2 1 15 1 2 1 2 13 3 8 9 14 2 2 14 0 1 29	4785.0	1
3861	4 5 15 2 1 2 7 15 7 15 7 15 7 7 15 7 15 15 7 7 15 7 1	2	0 0 2 2 11 9 2 1 15 1 2 1 2 13 3 8 9 14 2 2 14 0 1	4785.0	1
3862	4 5 15 2 1 2 7 15 7 15 7 15 7 7 15 7 15 15 7 7 15 7	1	0 0 2 2 11 9 2 1 15 1 2 1 2 13 3 8 9 14 2 2 14 0	4785.0	0
3863	4 5 15 2 1 2 7 15 7 15 7 15 7 7 15 7 15 15 7 7 15	7	0 0 2 2 11 9 2 1 15 1 2 1 2 13 3 8 9 14 2 2 14	4785.0	1
3864	4 5 15 2 1 2 7 15 7 15 7 15 7 7 15 7 15 15 7 7	15	0 0 2 2 11 9 2 1 15 1 2 1 2 13 3 8 9 14 2 2	4785.0	1
3865	4 5 15 2 1 2 7 15 7 15 7 15 7 7 15 7 15 15 7	7	0 0 2 2 11 9 2 1 15 1 2 1 2 13 3 8 9 14 2	4785.0	1
3866	4 5 15 2 1 2 7 15 7 15 7 15 7 7 15 7 15 15	7	0 0 2 2 11 9 2 1 15 1 2 1 2 13 3 8 9 14	4785.0	1
3867	4 5 15 2 1 2 7 15 7 15 7 15 7 7 15 7 15	15	0 0 2 2 11 9 2 1 15 1 2 1 2 13 3 8 9	4785.0	1
3868	4 5 15 2 1 2 7 15 7 15 7 15 7 7 15 7	15	0 0 2 2 11 9 2 1 15 1 2 1 2 13 3 8	4785.0	1
3869	4 5 15 2 1 2 7 15 7 15 7 15 7 7 15	7	0 0 2 2 11 9 2 1 15 1 2 1 2 13 3	4785.0	1
3870	4 5 15 2 1 2 7 15 7 15 7 15 7 7	15	0 0 2 2 11 9 2 1 15 1 2 1 2 13	4785.0	1
3871	4 5 15 2 1 2 7 15 7 15 7 15 7	7	0 0 2 2 11 9 2 1 15 1 2 1 2	4785.0	1
3872	4 5 15 2 1 2 7 15 7 15 7 15	7	0 0 2 2 11 9 2 1 15 1 2 1	4785.0	1
3873	4 5 15 2 1 2 7 15 7 15 7	15	0 0 2 2 11 9 2 1 15 1 2	4785.0	1
3874	4 5 15 2 1 2 7 15 7 15	7	0 0 2 2 11 9 2 1 15 1	4785.0	1
3875	4 5 15 2 1 2 7 15 7	15	0 0 2 2 11 9 2 1 15	4785.0	1
3876	4 5 15 2 1 2 7 15	7	0 0 2 2 11 9 2 1	4785.0	1
3877	4 5 15 2 1 2 7	15	0 0 2 2 11 9 2	4785.0	1
3878	4 5 15 2 1 2	7	0 0 2 2 11 9	4785.0	1
3879	4 5 15 2 1	2	0 0 2 2 11	4785.0	1
3880	4 5 15 2	1	0 0 2 2	4785.0	0
3881	4 5 15	2	0 0 2	4785.0	1
3882	4 5	15	0 0	4785.0	1
3883	4	5	0	4785.0	1
3884	5 2 1 2 1 15 2 7 15 7 15 15 7 4 5 15 7 15	7	0 0 0 0 1 2 19 1 3 3 1 19 19 0 13 16 36 7	4793.0	1
3885	5 2 1 2 1 15 2 7 15 7 15 15 7 4 5 15 7	15	0 0 0 0 1 2 19 1 3 3 1 19 19 0 13 16 36	4793.0	1
3886	5 2 1 2 1 15 2 7 15 7 15 15 7 4 5 15	7	0 0 0 0 1 2 19 1 3 3 1 19 19 0 13 16	4793.0	1
3887	5 2 1 2 1 15 2 7 15 7 15 15 7 4 5	15	0 0 0 0 1 2 19 1 3 3 1 19 19 0 13	4793.0	1
3888	5 2 1 2 1 15 2 7 15 7 15 15 7 4	5	0 0 0 0 1 2 19 1 3 3 1 19 19 0	4793.0	1
3889	5 2 1 2 1 15 2 7 15 7 15 15 7	4	0 0 0 0 1 2 19 1 3 3 1 19 19	4793.0	0
3890	5 2 1 2 1 15 2 7 15 7 15 15	7	0 0 0 0 1 2 19 1 3 3 1 19	4793.0	1
3891	5 2 1 2 1 15 2 7 15 7 15	15	0 0 0 0 1 2 19 1 3 3 1	4793.0	1
3892	5 2 1 2 1 15 2 7 15 7	15	0 0 0 0 1 2 19 1 3 3	4793.0	1
3893	5 2 1 2 1 15 2 7 15	7	0 0 0 0 1 2 19 1 3	4793.0	1
3894	5 2 1 2 1 15 2 7	15	0 0 0 0 1 2 19 1	4793.0	1
3895	5 2 1 2 1 15 2	7	0 0 0 0 1 2 19	4793.0	1
3896	5 2 1 2 1 15	2	0 0 0 0 1 2	4793.0	1
3897	5 2 1 2 1	15	0 0 0 0 1	4793.0	1
3898	5 2 1 2	1	0 0 0 0	4793.0	0
3899	5 2 1	2	0 0 0	4793.0	1
3900	5 2	1	0 0	4793.0	0
3901	5	2	0	4793.0	1
3902	4	5	0	4796.0	1
3903	4 5 15	7	0 22 12	4797.0	1
3904	4 5	15	0 22	4797.0	1
3905	4	5	0	4797.0	1
3906	4 5 6 6 23 4 5	1	0 2 0 0 77 0 8	4801.0	0
3907	4 5 6 6 23 4	5	0 2 0 0 77 0	4801.0	1
3908	4 5 6 6 23	4	0 2 0 0 77	4801.0	0
3909	4 5 6 6	23	0 2 0 0	4801.0	0
3910	4 5 6	6	0 2 0	4801.0	1
3911	4 5	6	0 2	4801.0	1
3912	4	5	0	4801.0	1
3913	5 4 5	2	0 0 4	4804.0	1
3914	5 4	5	0 0	4804.0	1
3915	5	4	0	4804.0	0
3916	4 6 4	5	0 2 0	4815.0	1
3917	4 6	4	0 2	4815.0	0
3918	4	6	0	4815.0	1
3919	6 2	2	34 1	4816.0	1
3920	6	2	34	4816.0	1
3921	2 2 5 15 7 15 7 15	7	0 18 6 43 3 21 30 1	4827.0	1
3922	2 2 5 15 7 15 7	15	0 18 6 43 3 21 30	4827.0	1
3923	2 2 5 15 7 15	7	0 18 6 43 3 21	4827.0	1
3924	2 2 5 15 7	15	0 18 6 43 3	4827.0	1
3925	2 2 5 15	7	0 18 6 43	4827.0	1
3926	2 2 5	15	0 18 6	4827.0	1
3927	2 2	5	0 18	4827.0	1
3928	2	2	0	4827.0	1
3929	15 2 6	7	3 5 24	4829.0	1
3930	15 2	6	3 5	4829.0	1
3931	15	2	3	4829.0	1
3932	12 2 4 5 1 2 15 1 2 2 7 11 15 7 15 7 15 7 15	7	3 0 0 1 2 5 0 1 0 6 10 1 6 8 5 2 3 3 36	4832.0	1
3933	12 2 4 5 1 2 15 1 2 2 7 11 15 7 15 7 15 7	15	3 0 0 1 2 5 0 1 0 6 10 1 6 8 5 2 3 3	4832.0	1
3934	12 2 4 5 1 2 15 1 2 2 7 11 15 7 15 7 15	7	3 0 0 1 2 5 0 1 0 6 10 1 6 8 5 2 3	4832.0	1
3935	12 2 4 5 1 2 15 1 2 2 7 11 15 7 15 7	15	3 0 0 1 2 5 0 1 0 6 10 1 6 8 5 2	4832.0	1
3936	12 2 4 5 1 2 15 1 2 2 7 11 15 7 15	7	3 0 0 1 2 5 0 1 0 6 10 1 6 8 5	4832.0	1
3937	12 2 4 5 1 2 15 1 2 2 7 11 15 7	15	3 0 0 1 2 5 0 1 0 6 10 1 6 8	4832.0	1
3938	12 2 4 5 1 2 15 1 2 2 7 11 15	7	3 0 0 1 2 5 0 1 0 6 10 1 6	4832.0	1
3939	12 2 4 5 1 2 15 1 2 2 7 11	15	3 0 0 1 2 5 0 1 0 6 10 1	4832.0	1
3940	12 2 4 5 1 2 15 1 2 2 7	11	3 0 0 1 2 5 0 1 0 6 10	4832.0	0
3941	12 2 4 5 1 2 15 1 2 2	7	3 0 0 1 2 5 0 1 0 6	4832.0	1
3942	12 2 4 5 1 2 15 1 2	2	3 0 0 1 2 5 0 1 0	4832.0	1
3943	12 2 4 5 1 2 15 1	2	3 0 0 1 2 5 0 1	4832.0	1
3944	12 2 4 5 1 2 15	1	3 0 0 1 2 5 0	4832.0	0
3945	12 2 4 5 1 2	15	3 0 0 1 2 5	4832.0	1
3946	12 2 4 5 1	2	3 0 0 1 2	4832.0	1
3947	12 2 4 5	1	3 0 0 1	4832.0	0
3948	12 2 4	5	3 0 0	4832.0	1
3949	12 2	4	3 0	4832.0	0
3950	12	2	3	4832.0	1
3951	2 2 5	5	2 6 0	4834.0	1
3952	2 2	5	2 6	4834.0	1
3953	2	2	2	4834.0	1
3954	4 5 4	5	0 0 0	4835.0	1
3955	4 5	4	0 0	4835.0	0
3956	4	5	0	4835.0	1
3957	2 2 25 4	5	9 0 10 0	4839.0	1
3958	2 2 25	4	9 0 10	4839.0	0
3959	2 2	25	9 0	4839.0	0
3960	2	2	9	4839.0	1
3961	2 2 25 4	5	11 2 0 0	4841.0	1
3962	2 2 25	4	11 2 0	4841.0	0
3963	2 2	25	11 2	4841.0	0
3964	2	2	11	4841.0	1
3965	2 4	5	11 0	4848.0	1
3966	2	4	11	4848.0	0
3967	6	2	47	4852.0	1
3968	2 2 4	5	2 0 0	4854.0	1
3969	2 2	4	2 0	4854.0	0
3970	2	2	2	4854.0	1
3971	4 5 2	2	0 19 1	4855.0	1
3972	4 5	2	0 19	4855.0	1
3973	4	5	0	4855.0	1
3974	2 4 5 15 6 7 5 4 5 2	5	1 0 24 6 2 75 3 0 29 1	4863.0	1
3975	2 4 5 15 6 7 5 4 5	2	1 0 24 6 2 75 3 0 29	4863.0	1
3976	2 4 5 15 6 7 5 4	5	1 0 24 6 2 75 3 0	4863.0	1
3977	2 4 5 15 6 7 5	4	1 0 24 6 2 75 3	4863.0	0
3978	2 4 5 15 6 7	5	1 0 24 6 2 75	4863.0	1
3979	2 4 5 15 6	7	1 0 24 6 2	4863.0	1
3980	2 4 5 15	6	1 0 24 6	4863.0	1
3981	2 4 5	15	1 0 24	4863.0	1
3982	2 4	5	1 0	4863.0	1
3983	2	4	1	4863.0	0
3984	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6 15 2 7 2 15 7 15 4 5 5 7	5	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16 2 1 6 6 4 7 1 0 0 4 35	4874.0	1
3985	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6 15 2 7 2 15 7 15 4 5 5	7	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16 2 1 6 6 4 7 1 0 0 4	4874.0	1
3986	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6 15 2 7 2 15 7 15 4 5	5	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16 2 1 6 6 4 7 1 0 0	4874.0	1
3987	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6 15 2 7 2 15 7 15 4	5	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16 2 1 6 6 4 7 1 0	4874.0	1
3988	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6 15 2 7 2 15 7 15	4	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16 2 1 6 6 4 7 1	4874.0	0
3989	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6 15 2 7 2 15 7	15	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16 2 1 6 6 4 7	4874.0	1
3990	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6 15 2 7 2 15	7	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16 2 1 6 6 4	4874.0	1
3991	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6 15 2 7 2	15	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16 2 1 6 6	4874.0	1
3992	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6 15 2 7	2	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16 2 1 6	4874.0	1
3993	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6 15 2	7	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16 2 1	4874.0	1
3994	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6 15	2	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16 2	4874.0	1
3995	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7 6	15	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65 16	4874.0	1
3996	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15 7	6	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1 65	4874.0	1
3997	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5 15	7	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0 1	4874.0	1
3998	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5 5	15	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2 0	4874.0	1
3999	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7 5	5	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0 2	4874.0	1
4000	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5 7	5	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6 0	4874.0	1
4001	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15 5	7	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1 6	4874.0	1
4002	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7 15	5	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2 1	4874.0	1
4003	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7 7	15	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4 2	4874.0	1
4004	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5 7	7	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3 4	4874.0	1
4005	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15 5	7	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3 3	4874.0	1
4006	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7 15	5	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1 3	4874.0	1
4007	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15 7	15	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2 1	4874.0	1
4008	2 25 15 25 7 7 7 19 5 2 15 7 5 7 7 7 7 15 7 7 15 7 15	7	0 2 0 9 2 1 13 21 9 10 9 58 1 4 2 2 2 1 1 2 1 1 2	4874.0	1
